type;exec;direction;nb_clusters;size;time
channel;20;master-slave;2;262144;4789
channel;20;master-slave;2;524288;9547
channel;20;master-slave;2;1048576;19060
channel;20;slave-master;2;1;102
channel;20;slave-master;2;2;88
channel;20;slave-master;2;4;77
channel;20;slave-master;2;8;77
channel;20;slave-master;2;16;88
channel;20;slave-master;2;32;89
channel;20;slave-master;2;64;88
channel;20;slave-master;2;128;88
channel;20;slave-master;2;256;99
channel;20;slave-master;2;512;99
channel;20;slave-master;2;1024;99
channel;20;slave-master;2;2048;99
channel;20;slave-master;2;4096;122
channel;20;slave-master;2;8192;148
channel;20;slave-master;2;16384;189
channel;20;slave-master;2;32768;304
channel;20;slave-master;2;65536;508
channel;20;slave-master;2;131072;902
channel;20;slave-master;2;262144;1702
channel;20;slave-master;2;524288;3303
channel;20;slave-master;2;1048576;6503
UsandoChannel!
channel;21;master-slave;2;1;36
channel;21;master-slave;2;2;35
channel;21;master-slave;2;4;34
channel;21;master-slave;2;8;34
channel;21;master-slave;2;16;34
channel;21;master-slave;2;32;34
channel;21;master-slave;2;64;33
channel;21;master-slave;2;128;35
channel;21;master-slave;2;256;37
channel;21;master-slave;2;512;42
channel;21;master-slave;2;1024;51
channel;21;master-slave;2;2048;70
channel;21;master-slave;2;4096;111
channel;21;master-slave;2;8192;180
channel;21;master-slave;2;16384;333
channel;21;master-slave;2;32768;629
channel;21;master-slave;2;65536;1221
channel;21;master-slave;2;131072;2414
channel;21;master-slave;2;262144;4793
channel;21;master-slave;2;524288;9545
channel;21;master-slave;2;1048576;19060
channel;21;slave-master;2;1;103
channel;21;slave-master;2;2;88
channel;21;slave-master;2;4;87
channel;21;slave-master;2;8;76
channel;21;slave-master;2;16;88
channel;21;slave-master;2;32;88
channel;21;slave-master;2;64;69
channel;21;slave-master;2;128;88
channel;21;slave-master;2;256;100
channel;21;slave-master;2;512;98
channel;21;slave-master;2;1024;100
channel;21;slave-master;2;2048;99
channel;21;slave-master;2;4096;136
channel;21;slave-master;2;8192;147
channel;21;slave-master;2;16384;189
channel;21;slave-master;2;32768;304
channel;21;slave-master;2;65536;503
channel;21;slave-master;2;131072;903
channel;21;slave-master;2;262144;1701
channel;21;slave-master;2;524288;3298
channel;21;slave-master;2;1048576;6503
UsandoChannel!
channel;22;master-slave;2;1;36
channel;22;master-slave;2;2;35
channel;22;master-slave;2;4;34
channel;22;master-slave;2;8;33
channel;22;master-slave;2;16;34
channel;22;master-slave;2;32;35
channel;22;master-slave;2;64;33
channel;22;master-slave;2;128;35
channel;22;master-slave;2;256;38
channel;22;master-slave;2;512;46
channel;22;master-slave;2;1024;51
channel;22;master-slave;2;2048;69
channel;22;master-slave;2;4096;107
channel;22;master-slave;2;8192;180
channel;22;master-slave;2;16384;328
channel;22;master-slave;2;32768;624
channel;22;master-slave;2;65536;1221
channel;22;master-slave;2;131072;2412
channel;22;master-slave;2;262144;4790
channel;22;master-slave;2;524288;9550
channel;22;master-slave;2;1048576;19060
channel;22;slave-master;2;1;101
channel;22;slave-master;2;2;88
channel;22;slave-master;2;4;76
channel;22;slave-master;2;8;76
channel;22;slave-master;2;16;85
channel;22;slave-master;2;32;88
channel;22;slave-master;2;64;99
channel;22;slave-master;2;128;98
channel;22;slave-master;2;256;99
channel;22;slave-master;2;512;98
channel;22;slave-master;2;1024;104
channel;22;slave-master;2;2048;99
channel;22;slave-master;2;4096;137
channel;22;slave-master;2;8192;148
channel;22;slave-master;2;16384;188
channel;22;slave-master;2;32768;304
channel;22;slave-master;2;65536;505
channel;22;slave-master;2;131072;902
channel;22;slave-master;2;262144;1702
channel;22;slave-master;2;524288;3299
channel;22;slave-master;2;1048576;6504
UsandoChannel!
channel;23;master-slave;2;1;36
channel;23;master-slave;2;2;34
channel;23;master-slave;2;4;34
channel;23;master-slave;2;8;32
channel;23;master-slave;2;16;33
channel;23;master-slave;2;32;35
channel;23;master-slave;2;64;33
channel;23;master-slave;2;128;34
channel;23;master-slave;2;256;37
channel;23;master-slave;2;512;42
channel;23;master-slave;2;1024;50
channel;23;master-slave;2;2048;69
channel;23;master-slave;2;4096;106
channel;23;master-slave;2;8192;185
channel;23;master-slave;2;16384;329
channel;23;master-slave;2;32768;629
channel;23;master-slave;2;65536;1224
channel;23;master-slave;2;131072;2408
channel;23;master-slave;2;262144;4790
channel;23;master-slave;2;524288;9550
channel;23;master-slave;2;1048576;19061
channel;23;slave-master;2;1;103
channel;23;slave-master;2;2;76
channel;23;slave-master;2;4;88
channel;23;slave-master;2;8;78
channel;23;slave-master;2;16;88
channel;23;slave-master;2;32;76
channel;23;slave-master;2;64;99
channel;23;slave-master;2;128;98
channel;23;slave-master;2;256;99
channel;23;slave-master;2;512;98
channel;23;slave-master;2;1024;99
channel;23;slave-master;2;2048;100
channel;23;slave-master;2;4096;142
channel;23;slave-master;2;8192;148
channel;23;slave-master;2;16384;192
channel;23;slave-master;2;32768;303
channel;23;slave-master;2;65536;508
channel;23;slave-master;2;131072;903
channel;23;slave-master;2;262144;1702
channel;23;slave-master;2;524288;3298
channel;23;slave-master;2;1048576;6508
UsandoChannel!
channel;24;master-slave;2;1;35
channel;24;master-slave;2;2;35
channel;24;master-slave;2;4;34
channel;24;master-slave;2;8;33
channel;24;master-slave;2;16;33
channel;24;master-slave;2;32;34
channel;24;master-slave;2;64;34
channel;24;master-slave;2;128;35
channel;24;master-slave;2;256;37
channel;24;master-slave;2;512;42
channel;24;master-slave;2;1024;50
channel;24;master-slave;2;2048;69
channel;24;master-slave;2;4096;106
channel;24;master-slave;2;8192;180
channel;24;master-slave;2;16384;333
channel;24;master-slave;2;32768;629
channel;24;master-slave;2;65536;1221
channel;24;master-slave;2;131072;2417
channel;24;master-slave;2;262144;4790
channel;24;master-slave;2;524288;9546
channel;24;master-slave;2;1048576;19059
channel;24;slave-master;2;1;103
channel;24;slave-master;2;2;88
channel;24;slave-master;2;4;87
channel;24;slave-master;2;8;87
channel;24;slave-master;2;16;76
channel;24;slave-master;2;32;88
channel;24;slave-master;2;64;88
channel;24;slave-master;2;128;98
channel;24;slave-master;2;256;99
channel;24;slave-master;2;512;99
channel;24;slave-master;2;1024;99
channel;24;slave-master;2;2048;99
channel;24;slave-master;2;4096;136
channel;24;slave-master;2;8192;147
channel;24;slave-master;2;16384;193
channel;24;slave-master;2;32768;308
channel;24;slave-master;2;65536;503
channel;24;slave-master;2;131072;903
channel;24;slave-master;2;262144;1701
channel;24;slave-master;2;524288;3299
channel;24;slave-master;2;1048576;6505
UsandoChannel!
channel;25;master-slave;2;1;35
channel;25;master-slave;2;2;39
channel;25;master-slave;2;4;34
channel;25;master-slave;2;8;33
channel;25;master-slave;2;16;33
channel;25;master-slave;2;32;34
channel;25;master-slave;2;64;39
channel;25;master-slave;2;128;35
channel;25;master-slave;2;256;36
channel;25;master-slave;2;512;42
channel;25;master-slave;2;1024;51
channel;25;master-slave;2;2048;70
channel;25;master-slave;2;4096;111
channel;25;master-slave;2;8192;181
channel;25;master-slave;2;16384;332
channel;25;master-slave;2;32768;629
channel;25;master-slave;2;65536;1221
channel;25;master-slave;2;131072;2413
channel;25;master-slave;2;262144;4794
channel;25;master-slave;2;524288;9547
channel;25;master-slave;2;1048576;19060
channel;25;slave-master;2;1;104
channel;25;slave-master;2;2;87
channel;25;slave-master;2;4;88
channel;25;slave-master;2;8;76
channel;25;slave-master;2;16;88
channel;25;slave-master;2;32;88
channel;25;slave-master;2;64;88
channel;25;slave-master;2;128;98
channel;25;slave-master;2;256;98
channel;25;slave-master;2;512;98
channel;25;slave-master;2;1024;98
channel;25;slave-master;2;2048;99
channel;25;slave-master;2;4096;136
channel;25;slave-master;2;8192;147
channel;25;slave-master;2;16384;188
channel;25;slave-master;2;32768;304
channel;25;slave-master;2;65536;504
channel;25;slave-master;2;131072;903
channel;25;slave-master;2;262144;1701
channel;25;slave-master;2;524288;3299
channel;25;slave-master;2;1048576;6503
UsandoChannel!
channel;26;master-slave;2;1;35
channel;26;master-slave;2;2;34
channel;26;master-slave;2;4;34
channel;26;master-slave;2;8;32
channel;26;master-slave;2;16;33
channel;26;master-slave;2;32;35
channel;26;master-slave;2;64;33
channel;26;master-slave;2;128;35
channel;26;master-slave;2;256;37
channel;26;master-slave;2;512;41
channel;26;master-slave;2;1024;51
channel;26;master-slave;2;2048;69
channel;26;master-slave;2;4096;111
channel;26;master-slave;2;8192;180
channel;26;master-slave;2;16384;333
channel;26;master-slave;2;32768;629
channel;26;master-slave;2;65536;1221
channel;26;master-slave;2;131072;2417
channel;26;master-slave;2;262144;4790
channel;26;master-slave;2;524288;9546
channel;26;master-slave;2;1048576;19064
channel;26;slave-master;2;1;102
channel;26;slave-master;2;2;88
channel;26;slave-master;2;4;88
channel;26;slave-master;2;8;76
channel;26;slave-master;2;16;88
channel;26;slave-master;2;32;76
channel;26;slave-master;2;64;87
channel;26;slave-master;2;128;98
channel;26;slave-master;2;256;98
channel;26;slave-master;2;512;99
channel;26;slave-master;2;1024;99
channel;26;slave-master;2;2048;99
channel;26;slave-master;2;4096;135
channel;26;slave-master;2;8192;149
channel;26;slave-master;2;16384;192
channel;26;slave-master;2;32768;309
channel;26;slave-master;2;65536;504
channel;26;slave-master;2;131072;902
channel;26;slave-master;2;262144;1701
channel;26;slave-master;2;524288;3299
channel;26;slave-master;2;1048576;6504
UsandoChannel!
channel;27;master-slave;2;1;35
channel;27;master-slave;2;2;35
channel;27;master-slave;2;4;35
channel;27;master-slave;2;8;33
channel;27;master-slave;2;16;33
channel;27;master-slave;2;32;35
channel;27;master-slave;2;64;38
channel;27;master-slave;2;128;36
channel;27;master-slave;2;256;37
channel;27;master-slave;2;512;41
channel;27;master-slave;2;1024;51
channel;27;master-slave;2;2048;70
channel;27;master-slave;2;4096;111
channel;27;master-slave;2;8192;179
channel;27;master-slave;2;16384;333
channel;27;master-slave;2;32768;628
channel;27;master-slave;2;65536;1220
channel;27;master-slave;2;131072;2413
channel;27;master-slave;2;262144;4794
channel;27;master-slave;2;524288;9547
channel;27;master-slave;2;1048576;19061
channel;27;slave-master;2;1;103
channel;27;slave-master;2;2;87
channel;27;slave-master;2;4;87
channel;27;slave-master;2;8;76
channel;27;slave-master;2;16;76
channel;27;slave-master;2;32;76
channel;27;slave-master;2;64;99
channel;27;slave-master;2;128;99
channel;27;slave-master;2;256;100
channel;27;slave-master;2;512;107
channel;27;slave-master;2;1024;99
channel;27;slave-master;2;2048;99
channel;27;slave-master;2;4096;137
channel;27;slave-master;2;8192;148
channel;27;slave-master;2;16384;188
channel;27;slave-master;2;32768;303
channel;27;slave-master;2;65536;503
channel;27;slave-master;2;131072;902
channel;27;slave-master;2;262144;1701
channel;27;slave-master;2;524288;3299
channel;27;slave-master;2;1048576;6504
UsandoChannel!
channel;28;master-slave;2;1;36
channel;28;master-slave;2;2;34
channel;28;master-slave;2;4;35
channel;28;master-slave;2;8;32
channel;28;master-slave;2;16;34
channel;28;master-slave;2;32;35
channel;28;master-slave;2;64;33
channel;28;master-slave;2;128;34
channel;28;master-slave;2;256;37
channel;28;master-slave;2;512;42
channel;28;master-slave;2;1024;51
channel;28;master-slave;2;2048;70
channel;28;master-slave;2;4096;106
channel;28;master-slave;2;8192;185
channel;28;master-slave;2;16384;329
channel;28;master-slave;2;32768;624
channel;28;master-slave;2;65536;1220
channel;28;master-slave;2;131072;2409
channel;28;master-slave;2;262144;4794
channel;28;master-slave;2;524288;9551
channel;28;master-slave;2;1048576;19060
channel;28;slave-master;2;1;102
channel;28;slave-master;2;2;78
channel;28;slave-master;2;4;88
channel;28;slave-master;2;8;92
channel;28;slave-master;2;16;88
channel;28;slave-master;2;32;76
channel;28;slave-master;2;64;99
channel;28;slave-master;2;128;88
channel;28;slave-master;2;256;100
channel;28;slave-master;2;512;99
channel;28;slave-master;2;1024;99
channel;28;slave-master;2;2048;99
channel;28;slave-master;2;4096;136
channel;28;slave-master;2;8192;148
channel;28;slave-master;2;16384;189
channel;28;slave-master;2;32768;304
channel;28;slave-master;2;65536;504
channel;28;slave-master;2;131072;903
channel;28;slave-master;2;262144;1701
channel;28;slave-master;2;524288;3299
channel;28;slave-master;2;1048576;6504
UsandoChannel!
channel;29;master-slave;2;1;35
channel;29;master-slave;2;2;34
channel;29;master-slave;2;4;35
channel;29;master-slave;2;8;32
channel;29;master-slave;2;16;33
channel;29;master-slave;2;32;34
channel;29;master-slave;2;64;33
channel;29;master-slave;2;128;35
channel;29;master-slave;2;256;37
channel;29;master-slave;2;512;41
channel;29;master-slave;2;1024;51
channel;29;master-slave;2;2048;69
channel;29;master-slave;2;4096;107
channel;29;master-slave;2;8192;180
channel;29;master-slave;2;16384;329
channel;29;master-slave;2;32768;629
channel;29;master-slave;2;65536;1221
channel;29;master-slave;2;131072;2417
channel;29;master-slave;2;262144;4785
channel;29;master-slave;2;524288;9546
channel;29;master-slave;2;1048576;19060
channel;29;slave-master;2;1;102
channel;29;slave-master;2;2;88
channel;29;slave-master;2;4;82
channel;29;slave-master;2;8;88
channel;29;slave-master;2;16;88
channel;29;slave-master;2;32;88
channel;29;slave-master;2;64;88
channel;29;slave-master;2;128;99
channel;29;slave-master;2;256;98
channel;29;slave-master;2;512;99
channel;29;slave-master;2;1024;98
channel;29;slave-master;2;2048;100
channel;29;slave-master;2;4096;141
channel;29;slave-master;2;8192;149
channel;29;slave-master;2;16384;197
channel;29;slave-master;2;32768;305
channel;29;slave-master;2;65536;509
channel;29;slave-master;2;131072;904
channel;29;slave-master;2;262144;1701
channel;29;slave-master;2;524288;3303
channel;29;slave-master;2;1048576;6508
UsandoChannel!
channel;30;master-slave;2;1;36
channel;30;master-slave;2;2;35
channel;30;master-slave;2;4;35
channel;30;master-slave;2;8;33
channel;30;master-slave;2;16;33
channel;30;master-slave;2;32;34
channel;30;master-slave;2;64;33
channel;30;master-slave;2;128;35
channel;30;master-slave;2;256;36
channel;30;master-slave;2;512;42
channel;30;master-slave;2;1024;51
channel;30;master-slave;2;2048;70
channel;30;master-slave;2;4096;106
channel;30;master-slave;2;8192;180
channel;30;master-slave;2;16384;333
channel;30;master-slave;2;32768;632
channel;30;master-slave;2;65536;1220
channel;30;master-slave;2;131072;2413
channel;30;master-slave;2;262144;4794
channel;30;master-slave;2;524288;9547
channel;30;master-slave;2;1048576;19062
channel;30;slave-master;2;1;90
channel;30;slave-master;2;2;79
channel;30;slave-master;2;4;88
channel;30;slave-master;2;8;87
channel;30;slave-master;2;16;76
channel;30;slave-master;2;32;87
channel;30;slave-master;2;64;100
channel;30;slave-master;2;128;87
channel;30;slave-master;2;256;99
channel;30;slave-master;2;512;99
channel;30;slave-master;2;1024;99
channel;30;slave-master;2;2048;100
channel;30;slave-master;2;4096;140
channel;30;slave-master;2;8192;147
channel;30;slave-master;2;16384;189
channel;30;slave-master;2;32768;308
channel;30;slave-master;2;65536;504
channel;30;slave-master;2;131072;902
channel;30;slave-master;2;262144;1702
channel;30;slave-master;2;524288;3300
SlaveEnded:0
SlaveEnded:1
channel;30;slave-master;2;1048576;6495
MestreEspera
Pid:0
Pid:1
MestreTerminouDeEsperar
