Slavebarrierwait
channel;11;slave-master;16;4096;1086
channel;11;slave-master;16;8192;1182
channel;11;slave-master;16;16384;1511
channel;11;slave-master;16;32768;2433
channel;11;slave-master;16;65536;4033
channel;11;slave-master;16;131072;7231
channel;11;slave-master;16;262144;13627
channel;11;slave-master;16;524288;26401
channel;11;slave-master;16;1048576;52067
UsandoChannel!
channel;12;master-slave;16;1;384
channel;12;master-slave;16;2;374
channel;12;master-slave;16;4;373
channel;12;master-slave;16;8;365
channel;12;master-slave;16;16;368
channel;12;master-slave;16;32;376
channel;12;master-slave;16;64;371
channel;12;master-slave;16;128;386
channel;12;master-slave;16;256;396
channel;12;master-slave;16;512;437
channel;12;master-slave;16;1024;508
channel;12;master-slave;16;2048;656
channel;12;master-slave;16;4096;955
channel;12;master-slave;16;8192;1546
channel;12;master-slave;16;16384;2736
channel;12;master-slave;16;32768;5120
channel;12;master-slave;16;65536;9878
channel;12;master-slave;16;131072;19397
channel;12;master-slave;16;262144;38425
channel;12;master-slave;16;524288;76491
channel;12;master-slave;16;1048576;152491
channel;12;slave-master;16;1;798
channel;12;slave-master;16;2;748
channel;12;slave-master;16;4;750
channel;12;slave-master;16;8;707
channel;12;slave-master;16;16;717
channel;12;slave-master;16;32;723
channel;12;slave-master;16;64;769
channel;12;slave-master;16;128;785
channel;12;slave-master;16;256;796
channel;12;slave-master;16;512;795
channel;12;slave-master;16;1024;795
channel;12;slave-master;16;2048;800
channel;12;slave-master;16;4096;1073
channel;12;slave-master;16;8192;1182
channel;12;slave-master;16;16384;1511
channel;12;slave-master;16;32768;2437
channel;12;slave-master;16;65536;4033
channel;12;slave-master;16;131072;7233
channel;12;slave-master;16;262144;13621
channel;12;slave-master;16;524288;26396
channel;12;slave-master;16;1048576;52084
UsandoChannel!
channel;13;master-slave;16;1;380
channel;13;master-slave;16;2;374
channel;13;master-slave;16;4;373
channel;13;master-slave;16;8;365
channel;13;master-slave;16;16;365
channel;13;master-slave;16;32;374
channel;13;master-slave;16;64;366
channel;13;master-slave;16;128;381
channel;13;master-slave;16;256;396
channel;13;master-slave;16;512;436
channel;13;master-slave;16;1024;509
channel;13;master-slave;16;2048;657
channel;13;master-slave;16;4096;949
channel;13;master-slave;16;8192;1552
channel;13;master-slave;16;16384;2736
channel;13;master-slave;16;32768;5121
channel;13;master-slave;16;65536;9877
channel;13;master-slave;16;131072;19396
channel;13;master-slave;16;262144;38426
channel;13;master-slave;16;524288;76490
channel;13;master-slave;16;1048576;152484
channel;13;slave-master;16;1;798
channel;13;slave-master;16;2;761
channel;13;slave-master;16;4;741
channel;13;slave-master;16;8;684
channel;13;slave-master;16;16;675
channel;13;slave-master;16;32;734
channel;13;slave-master;16;64;782
channel;13;slave-master;16;128;773
channel;13;slave-master;16;256;775
channel;13;slave-master;16;512;791
channel;13;slave-master;16;1024;797
channel;13;slave-master;16;2048;802
channel;13;slave-master;16;4096;1089
channel;13;slave-master;16;8192;1184
channel;13;slave-master;16;16384;1511
channel;13;slave-master;16;32768;2440
channel;13;slave-master;16;65536;4046
channel;13;slave-master;16;131072;7233
channel;13;slave-master;16;262144;13622
channel;13;slave-master;16;524288;26395
channel;13;slave-master;16;1048576;52075
UsandoChannel!
channel;14;master-slave;16;1;379
channel;14;master-slave;16;2;373
channel;14;master-slave;16;4;373
channel;14;master-slave;16;8;365
channel;14;master-slave;16;16;365
channel;14;master-slave;16;32;374
channel;14;master-slave;16;64;368
channel;14;master-slave;16;128;382
channel;14;master-slave;16;256;395
channel;14;master-slave;16;512;436
channel;14;master-slave;16;1024;508
channel;14;master-slave;16;2048;655
channel;14;master-slave;16;4096;955
channel;14;master-slave;16;8192;1551
channel;14;master-slave;16;16384;2736
channel;14;master-slave;16;32768;5116
channel;14;master-slave;16;65536;9878
channel;14;master-slave;16;131072;19397
channel;14;master-slave;16;262144;38426
channel;14;master-slave;16;524288;76496
channel;14;master-slave;16;1048576;152482
channel;14;slave-master;16;1;796
channel;14;slave-master;16;2;752
channel;14;slave-master;16;4;741
channel;14;slave-master;16;8;715
channel;14;slave-master;16;16;718
channel;14;slave-master;16;32;729
channel;14;slave-master;16;64;786
channel;14;slave-master;16;128;791
channel;14;slave-master;16;256;797
channel;14;slave-master;16;512;794
channel;14;slave-master;16;1024;803
channel;14;slave-master;16;2048;802
channel;14;slave-master;16;4096;1086
channel;14;slave-master;16;8192;1185
channel;14;slave-master;16;16384;1512
channel;14;slave-master;16;32768;2439
channel;14;slave-master;16;65536;4033
channel;14;slave-master;16;131072;7235
channel;14;slave-master;16;262144;13621
channel;14;slave-master;16;524288;26404
channel;14;slave-master;16;1048576;52067
UsandoChannel!
channel;15;master-slave;16;1;376
channel;15;master-slave;16;2;373
channel;15;master-slave;16;4;373
channel;15;master-slave;16;8;364
channel;15;master-slave;16;16;365
channel;15;master-slave;16;32;375
channel;15;master-slave;16;64;365
channel;15;master-slave;16;128;382
channel;15;master-slave;16;256;395
channel;15;master-slave;16;512;437
channel;15;master-slave;16;1024;508
channel;15;master-slave;16;2048;661
channel;15;master-slave;16;4096;954
channel;15;master-slave;16;8192;1551
channel;15;master-slave;16;16384;2736
channel;15;master-slave;16;32768;5116
channel;15;master-slave;16;65536;9878
channel;15;master-slave;16;131072;19397
channel;15;master-slave;16;262144;38425
channel;15;master-slave;16;524288;76498
channel;15;master-slave;16;1048576;152482
channel;15;slave-master;16;1;799
channel;15;slave-master;16;2;741
channel;15;slave-master;16;4;773
channel;15;slave-master;16;8;684
channel;15;slave-master;16;16;674
channel;15;slave-master;16;32;730
channel;15;slave-master;16;64;786
channel;15;slave-master;16;128;780
channel;15;slave-master;16;256;799
channel;15;slave-master;16;512;792
channel;15;slave-master;16;1024;797
channel;15;slave-master;16;2048;801
channel;15;slave-master;16;4096;1087
channel;15;slave-master;16;8192;1185
channel;15;slave-master;16;16384;1510
channel;15;slave-master;16;32768;2438
channel;15;slave-master;16;65536;4032
channel;15;slave-master;16;131072;7237
channel;15;slave-master;16;262144;13622
channel;15;slave-master;16;524288;26399
channel;15;slave-master;16;1048576;52067
UsandoChannel!
channel;16;master-slave;16;1;374
channel;16;master-slave;16;2;373
channel;16;master-slave;16;4;373
channel;16;master-slave;16;8;365
channel;16;master-slave;16;16;365
channel;16;master-slave;16;32;375
channel;16;master-slave;16;64;368
channel;16;master-slave;16;128;376
channel;16;master-slave;16;256;395
channel;16;master-slave;16;512;432
channel;16;master-slave;16;1024;512
channel;16;master-slave;16;2048;660
channel;16;master-slave;16;4096;955
channel;16;master-slave;16;8192;1551
channel;16;master-slave;16;16384;2744
channel;16;master-slave;16;32768;5115
channel;16;master-slave;16;65536;9878
channel;16;master-slave;16;131072;19397
channel;16;master-slave;16;262144;38425
channel;16;master-slave;16;524288;76498
channel;16;master-slave;16;1048576;152481
channel;16;slave-master;16;1;801
channel;16;slave-master;16;2;742
channel;16;slave-master;16;4;706
channel;16;slave-master;16;8;684
channel;16;slave-master;16;16;665
channel;16;slave-master;16;32;741
channel;16;slave-master;16;64;797
channel;16;slave-master;16;128;790
channel;16;slave-master;16;256;797
channel;16;slave-master;16;512;775
channel;16;slave-master;16;1024;797
channel;16;slave-master;16;2048;802
channel;16;slave-master;16;4096;1088
channel;16;slave-master;16;8192;1185
channel;16;slave-master;16;16384;1516
channel;16;slave-master;16;32768;2434
channel;16;slave-master;16;65536;4031
channel;16;slave-master;16;131072;7230
channel;16;slave-master;16;262144;13622
channel;16;slave-master;16;524288;26401
channel;16;slave-master;16;1048576;52075
UsandoChannel!
channel;17;master-slave;16;1;373
channel;17;master-slave;16;2;373
channel;17;master-slave;16;4;374
channel;17;master-slave;16;8;364
channel;17;master-slave;16;16;370
channel;17;master-slave;16;32;374
channel;17;master-slave;16;64;365
channel;17;master-slave;16;128;377
channel;17;master-slave;16;256;396
channel;17;master-slave;16;512;431
channel;17;master-slave;16;1024;512
channel;17;master-slave;16;2048;660
channel;17;master-slave;16;4096;957
channel;17;master-slave;16;8192;1551
channel;17;master-slave;16;16384;2739
channel;17;master-slave;16;32768;5117
channel;17;master-slave;16;65536;9875
channel;17;master-slave;16;131072;19397
channel;17;master-slave;16;262144;38426
channel;17;master-slave;16;524288;76494
channel;17;master-slave;16;1048576;152483
channel;17;slave-master;16;1;789
channel;17;slave-master;16;2;719
channel;17;slave-master;16;4;707
channel;17;slave-master;16;8;683
channel;17;slave-master;16;16;671
channel;17;slave-master;16;32;752
channel;17;slave-master;16;64;795
channel;17;slave-master;16;128;781
channel;17;slave-master;16;256;801
channel;17;slave-master;16;512;797
channel;17;slave-master;16;1024;797
channel;17;slave-master;16;2048;800
channel;17;slave-master;16;4096;1088
channel;17;slave-master;16;8192;1184
channel;17;slave-master;16;16384;1512
channel;17;slave-master;16;32768;2439
