SlaveArrivied:0
SlaveArrivied:1
SlaveArrivied:2
SlaveArrivied:3
SlaveArrivied:4
SlaveArrivied:5
type;exec;direction;nb_clusters;size;time
Hello1
SlaveGotOut:0
SlaveGotOut:4
SlaveGotOut:2
SlaveGotOut:1
SlaveGotOut:5
SlaveGotOut:3
SlaveArrivied:6
SlaveGotOut:6
Hello2
UsandoChannel!
SlaveArrivied:7
SlaveGotOut:7
channel;10;slave-master;8;131072;3617
channel;10;slave-master;8;262144;6810
channel;10;slave-master;8;524288;13198
channel;10;slave-master;8;1048576;26024
UsandoChannel!
channel;11;master-slave;8;1;167
channel;11;master-slave;8;2;166
channel;11;master-slave;8;4;176
channel;11;master-slave;8;8;159
channel;11;master-slave;8;16;162
channel;11;master-slave;8;32;167
channel;11;master-slave;8;64;163
channel;11;master-slave;8;128;168
channel;11;master-slave;8;256;177
channel;11;master-slave;8;512;196
channel;11;master-slave;8;1024;239
channel;11;master-slave;8;2048;306
channel;11;master-slave;8;4096;460
channel;11;master-slave;8;8192;750
channel;11;master-slave;8;16384;1347
channel;11;master-slave;8;32768;2543
channel;11;master-slave;8;65536;4912
channel;11;master-slave;8;131072;9672
channel;11;master-slave;8;262144;19197
channel;11;master-slave;8;524288;38225
channel;11;master-slave;8;1048576;76243
channel;11;slave-master;8;1;395
channel;11;slave-master;8;2;365
channel;11;slave-master;8;4;367
channel;11;slave-master;8;8;363
channel;11;slave-master;8;16;346
channel;11;slave-master;8;32;356
channel;11;slave-master;8;64;388
channel;11;slave-master;8;128;391
channel;11;slave-master;8;256;396
channel;11;slave-master;8;512;396
channel;11;slave-master;8;1024;395
channel;11;slave-master;8;2048;404
channel;11;slave-master;8;4096;541
channel;11;slave-master;8;8192;596
channel;11;slave-master;8;16384;758
channel;11;slave-master;8;32768;1218
channel;11;slave-master;8;65536;2016
channel;11;slave-master;8;131072;3616
channel;11;slave-master;8;262144;6809
channel;11;slave-master;8;524288;13199
channel;11;slave-master;8;1048576;26025
UsandoChannel!
channel;12;master-slave;8;1;168
channel;12;master-slave;8;2;171
channel;12;master-slave;8;4;167
channel;12;master-slave;8;8;159
channel;12;master-slave;8;16;163
channel;12;master-slave;8;32;167
channel;12;master-slave;8;64;169
channel;12;master-slave;8;128;173
channel;12;master-slave;8;256;178
channel;12;master-slave;8;512;197
channel;12;master-slave;8;1024;233
channel;12;master-slave;8;2048;311
channel;12;master-slave;8;4096;454
channel;12;master-slave;8;8192;755
channel;12;master-slave;8;16384;1347
channel;12;master-slave;8;32768;2543
channel;12;master-slave;8;65536;4916
channel;12;master-slave;8;131072;9678
channel;12;master-slave;8;262144;19192
channel;12;master-slave;8;524288;38229
channel;12;master-slave;8;1048576;76239
channel;12;slave-master;8;1;403
channel;12;slave-master;8;2;354
channel;12;slave-master;8;4;374
channel;12;slave-master;8;8;332
channel;12;slave-master;8;16;344
channel;12;slave-master;8;32;351
channel;12;slave-master;8;64;372
channel;12;slave-master;8;128;395
channel;12;slave-master;8;256;378
channel;12;slave-master;8;512;400
channel;12;slave-master;8;1024;395
channel;12;slave-master;8;2048;402
channel;12;slave-master;8;4096;540
channel;12;slave-master;8;8192;599
channel;12;slave-master;8;16384;753
channel;12;slave-master;8;32768;1216
channel;12;slave-master;8;65536;2016
channel;12;slave-master;8;131072;3620
channel;12;slave-master;8;262144;6813
channel;12;slave-master;8;524288;13199
channel;12;slave-master;8;1048576;26033
UsandoChannel!
channel;13;master-slave;8;1;167
channel;13;master-slave;8;2;166
channel;13;master-slave;8;4;165
channel;13;master-slave;8;8;161
channel;13;master-slave;8;16;162
channel;13;master-slave;8;32;167
channel;13;master-slave;8;64;163
channel;13;master-slave;8;128;167
channel;13;master-slave;8;256;182
channel;13;master-slave;8;512;196
channel;13;master-slave;8;1024;234
channel;13;master-slave;8;2048;312
channel;13;master-slave;8;4096;455
channel;13;master-slave;8;8192;755
channel;13;master-slave;8;16384;1347
channel;13;master-slave;8;32768;2538
channel;13;master-slave;8;65536;4916
channel;13;master-slave;8;131072;9680
channel;13;master-slave;8;262144;19191
channel;13;master-slave;8;524288;38223
channel;13;master-slave;8;1048576;76247
channel;13;slave-master;8;1;391
channel;13;slave-master;8;2;345
channel;13;slave-master;8;4;341
